3304,3304,MESA DE TOTO,BRINQUEDOS E JOGOS DE ADULTOS E CRIANÇAS,3810,SANDALIA E SAPATO DE PLÁSTICO DE CRIANÇA
3304,3304,MESA DE PING-PONG,BRINQUEDOS E JOGOS DE ADULTOS E CRIANÇAS,3811,SANDALIA E SAPATO DE PLÁSTICO DE MULHER
3304,3304,JOGO DE MONTAR,BRINQUEDOS E JOGOS DE ADULTOS E CRIANÇAS,3812,SAPATO E BOTA DE CRIANÇA (EXCETO DE PLÁSTICO)
3304,3304,QUADRO NEGRO,BRINQUEDOS E JOGOS DE ADULTOS E CRIANÇAS,3813,SAPATO E BOTA DE HOMEM
3304,3304,BEXIGA,BRINQUEDOS E JOGOS DE ADULTOS E CRIANÇAS,3814,SAPATO E BOTA DE MULHER (EXCETO DE PLASTICO)
3304,3304,BOLA DE SOPRAR,BRINQUEDOS E JOGOS DE ADULTOS E CRIANÇAS,3815,TENIS DE CRIANÇA
3304,3304,BALÃO,BRINQUEDOS E JOGOS DE ADULTOS E CRIANÇAS,3816,TENIS DE HOMEM E MULHER
3304,3304,BALÃO DE GAS,BRINQUEDOS E JOGOS DE ADULTOS E CRIANÇAS,3817,CINTO DE HOMEM
3304,3304,CHAPEUZINHO DE PAPEL,BRINQUEDOS E JOGOS DE ADULTOS E CRIANÇAS,3818,CINTO DE MULHER
3304,3304,MOTO DE BRINQUEDO,BRINQUEDOS E JOGOS DE ADULTOS E CRIANÇAS,3819,CHINELO
3304,3304,XIQUE-XIQUE,BRINQUEDOS E JOGOS DE ADULTOS E CRIANÇAS,3820,TAMANCO
3304,3304,PIPA,BRINQUEDOS E JOGOS DE ADULTOS E CRIANÇAS,3821,CINTO DE CRIANÇA
3304,3304,URSO DE PELUCIA,BRINQUEDOS E JOGOS DE ADULTOS E CRIANÇAS,3822,SUSPENSÓRIO
3305,3305,"PATINS, SKATES, VELOCIPEDES, ETC.","PATINS, SKATES, VELOCIPEDES",3823,BOLSA DE CRIANÇA
3305,3305,SKATE,"PATINS, SKATES, VELOCIPEDES",3824,SAPATINHO DE BEBE (EXCETO DE LÃ)
3305,3305,VELOCIPEDE,"PATINS, SKATES, VELOCIPEDES",3825,MOCHILA (EXCETO ESCOLAR)
3305,3305,PRANCHA DE SURF,"PATINS, SKATES, VELOCIPEDES",3826,ALPARGATA DE HOMEM
3305,3305,MOREY BOGGIES (PRANCHA DE SURF),"PATINS, SKATES, VELOCIPEDES",3827,ALPARGATA DE MULHER
3305,3305,BODY BOARDING (PRANCHA DE SURF),"PATINS, SKATES, VELOCIPEDES",3828,ALPARGATA DE CRIANÇA
3306,3306,BARRACA DE PRAIA,BARRACA DE PRAIA,3829,"ALUGUEL DE BOLSA, CALÇADO, CINTO, CHAPEU, LUVA, ETC."
3307,3307,ARMAS DE FOGO E MUNIÇÃO (NÃO PARA CAÇA),ARMA DE FOGO E MUNIÇÃO (EXCETO DE CAÇA),3830,SAPATILHA
3307,3307,ESPINGARDA,ARMA DE FOGO E MUNIÇÃO (EXCETO DE CAÇA),3832,SANDÁLIA E SAPATO DE PLÁSTICO DE HOMEM
3307,3307,REVOLVER,ARMA DE FOGO E MUNIÇÃO (EXCETO DE CAÇA),3833,"GALOCHA DE CRIANÇA, HOMEM E MULHER"
3307,3307,PISTOLA,ARMA DE FOGO E MUNIÇÃO (EXCETO DE CAÇA),3834,BOTA DE PLÁSTICO DE CRIANÇA
3307,3307,MAUSA,ARMA DE FOGO E MUNIÇÃO (EXCETO DE CAÇA),3835,PORTA-NIQUEIS
3307,3307,RIFLE,ARMA DE FOGO E MUNIÇÃO (EXCETO DE CAÇA),3836,SACOLA DE BEBE
3307,3307,CARABINA,ARMA DE FOGO E MUNIÇÃO (EXCETO DE CAÇA),3837,SACOLA DE VIAGEM
3307,3307,MUNIÇÃO PARA ARMA DE FOGO (NÃO PARA CAÇA),ARMA DE FOGO E MUNIÇÃO (EXCETO DE CAÇA),3838,"CARRINHO DE CARREGAR MALA, VALISE, ETC."
3308,3308,MATERIAL DE CAÇA E PESCA,MATERIAL DE CAÇA E PESCA,3898,AGREGADO 40
3308,3308,ESPINGARDA PARA CAÇA,MATERIAL DE CAÇA E PESCA,3900,"DESPESAS COM UTENSILIOS AVULSOS E ARTIGOS.DE BANHEIRO, COPA E COZINHA"
3308,3308,ARMA PARA CAÇA,MATERIAL DE CAÇA E PESCA,3901,COPO DE VIDRO
3308,3308,RIFLE PARA CAÇA,MATERIAL DE CAÇA E PESCA,3902,PRATO DE LOUÇA
3308,3308,CARABINA PARA CAÇA,MATERIAL DE CAÇA E PESCA,3903,TRAVESSA DE VIDRO OU LOUÇA
3308,3308,MUNIÇÃO PARA ARMA DE FOGO (PARA CAÇA),MATERIAL DE CAÇA E PESCA,3904,XÍCARA
3308,3308,MATERIAL DE PESCA,MATERIAL DE CAÇA E PESCA,3905,OUTROS UTENSÍLIOS DE VIDRO OU LOUÇA
3308,3308,ANZOL,MATERIAL DE CAÇA E PESCA,3906,"FRIGIDEIRA, LEITEIRA, PANELA, ETC."
3308,3308,LINHA PARA PESCA,MATERIAL DE CAÇA E PESCA,3907,"TALHERES (FACA, GARFO, COLHER)"
3308,3308,PESO DE CHUMBO PARA PESCA,MATERIAL DE CAÇA E PESCA,3908,OUTROS UTENSÍLIOS DE METAL
3308,3308,CHUMBO PARA PESCA,MATERIAL DE CAÇA E PESCA,3909,UTENSÍLIOS DE PLÁSTICO
3308,3308,PUÇA,MATERIAL DE CAÇA E PESCA,3910,GARRAFA TÉRMICA
3308,3308,REDE DE PESCA,MATERIAL DE CAÇA E PESCA,3911,VELA DE FILTRO
3308,3308,ARRASTÃO,MATERIAL DE CAÇA E PESCA,3912,CAPACHO
3308,3308,SAMBURA,MATERIAL DE CAÇA E PESCA,3916,UTENSÍLIOS DE MADEIRA
3308,3308,ARPÃO,MATERIAL DE CAÇA E PESCA,3917,"CAPA DE LIQUIDIFICADOR, ENCERADEIRA, MAQUINA DE LAVAR, ETC."
3308,3308,VARA DE PESCA,MATERIAL DE CAÇA E PESCA,3919,COADOR DE TECIDO
3308,3308,ISCA ARTIFICIAL PARA PESCA,MATERIAL DE CAÇA E PESCA,3920,BUJÃO DE GAS (VAZIO)
3308,3308,TARRAFA,MATERIAL DE CAÇA E PESCA,3922,UTENSÍLIOS DE BARRO
3308,3308,CANIÇO,MATERIAL DE CAÇA E PESCA,3923,UTENSÍLIOS DE ACRÍLICO
3308,3308,CORDA PARA REDE DE PESCA,MATERIAL DE CAÇA E PESCA,3924,PRATO DE ESMALTE
3308,3308,CANTIL,MATERIAL DE CAÇA E PESCA,3925,UTENSÍLIOS DE ISOPOR
3309,3309,PORTE DE ARMA,PORTE DE ARMA,3926,PASSADEIRA
3310,3310,REGISTRO DE ARMA,REGISTRO DE ARMA,3928,UTENSÍLIOS DE BORRACHA
3311,3311,CADEIRA DE PRAIA,CADEIRA DE PRAIA,3930,CESTO PARA ROUPA
3312,3312,CELA PARA CAVALO (RECREAÇÃO),CELA DE CAVALO (RECREÇÃO),3931,APARELHO DE CORTAR VERDURA
3313,3313,BICICLETA PARA GINASTICA,BICICLETA DE GINÁSTICA,3933,FRUTEIRA (INOX)
3313,3313,PEDALETE (BICICLETA PARA GINASTICA),BICICLETA DE GINÁSTICA,3934,UTENSÍLIOS DE FIBRA VEGETAL
3398,3398,AGREGADO,AGREGADO 22,3935,BANDEJA (INOX)
3400,3400,DESPESAS COM ROUPAS DE HOMEM,DESPESAS COM ROUPAS DE HOMEN,3936,PORTA-TOALHA DE TECIDO
3401,3401,"AGASALHO (CASACO, SUETER, ETC.) (HOMEM)","AGASALHO (CASACO, SUETER, ETC.) (HOMEM)",3937,CONJUNTO DE TECIDO DE BANHEIRO
3401,3401,SUETER (HOMEM),"AGASALHO (CASACO, SUETER, ETC.) (HOMEM)",3938,SAPATEIRA
3401,3401,BLUSA DE LÃ (HOMEM),"AGASALHO (CASACO, SUETER, ETC.) (HOMEM)",3939,TAÇA DE SORVETE
3401,3401,JAQUETA (HOMEM),"AGASALHO (CASACO, SUETER, ETC.) (HOMEM)",3940,PROTETOR DE PORTA
3401,3401,PULOVER (HOMEM),"AGASALHO (CASACO, SUETER, ETC.) (HOMEM)",3941,CAPA DE SOFA
3401,3401,CACHECOL (HOMEM),"AGASALHO (CASACO, SUETER, ETC.) (HOMEM)",3942,JARRA DE CRISTAL
3401,3401,CASACO (HOMEM),"AGASALHO (CASACO, SUETER, ETC.) (HOMEM)",3943,COPO DE CRISTAL
3402,3402,"BERMUDA ,CALÇÃO, SHORT E SUNGA (HOMEM)","BERMUDA, CALÇÃO, SHORT E SUNGA (HOMEM)",3944,LANCHEIRA (EXCETO ESCOLAR)
3402,3402,CALÇÃO (HOMEM),"BERMUDA, CALÇÃO, SHORT E SUNGA (HOMEM)",3945,CAMISA DE LAMPIÃO A GAS
3402,3402,SHORT (HOMEM),"BERMUDA, CALÇÃO, SHORT E SUNGA (HOMEM)",3946,PORTA-BOLO DE PÓRCELANA
3402,3402,SUNGA PARA PRAIA (HOMEM),"BERMUDA, CALÇÃO, SHORT E SUNGA (HOMEM)",3947,EXTENSÃO DE FERRO ELÉTRICO (ESPECÍFICO)
3402,3402,BERMUDA (HOMEM),"BERMUDA, CALÇÃO, SHORT E SUNGA (HOMEM)",3948,SUPORTE PARA GARRAFÃO DÀGUA
3403,3403,CALÇA COMPRIDA (HOMEM),CALÇA COMPRIDA (HOMEM),3949,VARAL (DE APARTAMENTO)
3404,3404,CAMISA (HOMEM),CAMISA (HOMEM),3950,REGISTRO DE FOGÃO
3404,3404,BLUSA (HOMEM),CAMISA (HOMEM),3951,TAÇA DE CRISTAL
3404,3404,BLUSA OU CAMISA (HOMEM),CAMISA (HOMEM),3952,"PÉS PARA GELADEIRA (METAL, LOUÇA, ETC.)"
3405,3405,CAMISETA (HOMEM),CAMISETA (HOMEM),3953,"CONJUNTO DE GARFOS, FACAS, ESCUMADEIRA E CONCHAS"
3406,3406,CONJUNTOS ESPORTIVOS (HOMEM),CONJUNTO ESPÓRTIVO (HOMEM),3954,BORRACHA DE PANELA DE PRESSÃO
3406,3406,JOGGING (HOMEM),CONJUNTO ESPÓRTIVO (HOMEM),3955,"CAPA DE SOM, VÍDEO"
3406,3406,TRAINNING (HOMEM),CONJUNTO ESPÓRTIVO (HOMEM),3998,AGREGADO 24
3407,3407,CUECA (HOMEM),CUECA (HOMEM),4000,OUTRAS DESPESA
3408,3408,GRAVATA (HOMEM),GRAVATA (HOMEM),4001,BIJUTERIA
3409,3409,LENÇO (HOMEM),LENÇO (HOMEM),4002,CACHIMBO
3410,3410,MACACÃO (HOMEM),MACACÃO (HOMEM),4005,ÓCULOS SEM GRAU E LENTES DE ÓCULOS SEM GRAU
3410,3410,JARDINEIRA (HOMEM),MACACÃO (HOMEM),4007,TRNSPORTE DE MERCADORIAS
3411,3411,MEIAS (HOMEM),MEIAS (HOMEM),4009,ALUGUEL DE CAIXA FORTE E COFRE
3412,3412,PALETO E BLAZER (HOMEM),PALETÓ E BLAZER (HOMEM),4011,MASCARA DE CARNAVAL
3412,3412,BLAZER (HOMEM),PALETÓ E BLAZER (HOMEM),4022,ADESIVO PLÁSTICO OU PANFLETO
3413,3413,PIJAMA E ROBE (HOMEM),PIJAMA E ROBE (HOMEM),4023,MOEDA
3413,3413,ROBE (HOMEM),PIJAMA E ROBE (HOMEM),4025,SELO (HOBBY)
3413,3413,ROUPÃO (HOMEM),PIJAMA E ROBE (HOMEM),4026,"BATERIA DE RELÓGIO, BRIQUEDO, APARELHO AUDUTIVO, ETC."
3414,3414,TERNO (HOMEM),TERNO (HOMEM),4029,PARAFINA
3415,3415,COLETE (HOMEM),COLETE (HOMEM),4030,CIGARREIRA
3416,3416,GORRO (HOMEM),GORRO (HOMEM),4031,CHAVEIRO
3417,3417,"LUVA DE COURO, MALHA, TECIDO (HOMEM)","LUVA DE COURO, MALHA, TECIDO (HOMEM)",4032,BOMBA E GUIA OU PORONGO DE CHIMARRÃO
3418,3418,ALUGUEL DE ROUPA (HOMEM),ALUGUEL DE ROUPA (HOMEM),4034,PLASTIFICAÇÃO DE DOCUMENTO
3419,3419,FARDAMENTO CIVIL E MILITAR (HOMEM),FARDAMENTO MILITAR (HOMEM),4035,"PINCEL, TINTA E VERNIZ PARA PINTURA DE TELA,VASO, ETC."
3420,3420,CAPA DE CHUVA (HOMEM),CAPA DE CHUVA (HOMEM),4036,PORTA-ÓCULOS
3421,3421,SLACK (HOMEM),SLACK (HOMEM),4037,BABY BAG
3422,3422,CAMISA (UNIFORME PARA ESPORTE) (HOMEM),CAMISA (UNIFORME DE ESPORTE) (HOMEM),4038,MONÓCULO
3423,3423,CALÇÃO (UNIFORME PARA ESPORTE) (HOMEM),CALÇÃO (UNIFORME DE ESPORTE) (HOMEM),4042,ALUGUEL DE ASSENTO
3424,3424,MEIÃO (UNIFORME PARA ESPORTE) (HOMEM),MEIÃO (UNIFORME DE ESPORTE) (HOMEM),4043,CAVALETE DE PINTURA DE TELA
3425,3425,FANTASIA (HOMEM),FANTASIA (HOMEM),4049,MASCARA PROTETORA (PROTEÇÃO PROFISSIONAL)
3426,3426,MACACÃO DE PLASTICO PARA MOTOQUEIRO (HOMEM),MACACÃO DE MOTOQUEIRO (HOMEM),4050,PEDRA DE AMOLAR
3427,3427,CONJUNTO DE CALÇA E BLUSA OU CAMISA (HOMEM),CONJUNTO DE CALÇA E CAMISA (HOMEM),4060,LIMPADOR DE CACHIMBO
3428,3428,CONJUNTO DE SHORT E BLUSA OU CAMISA (HOMEM),CONJUNTO DE SHORT E CAMISA (HOMEM),4061,BOLSA DE CACHIMBO
3429,3429,SMOKING (HOMEM),SMOKING (HOMEM),4067,DESMAGNETIZADOR DE FITA DE VIDEOCASSETE
3430,3430,QUIMONO (HOMEM),QUIMONO (HOMEM),4068,FLÂMULA
3430,3430,UNIFORME PARA JUDO (QUIMONO) (HOMEM),QUIMONO (HOMEM),4069,CANIVETE
3431,3431,CONJUNTO DE CALÇA E JAQUETA (HOMEM),CONJUNTO DE CALÇA E JAQUETA (HOMEM),4071,ISQUEIRO DESCARTAVEL
3432,3432,UNIFORME PARA TRABALHO,UNIFORME DE TRABALHO (HOMEM),4072,ISQUEIRO NÃO DESCARTAVEL (DE USO PESSOAL)
3498,3498,AGREGADO,AGREGADO 23,4098,AGREGADO 25
3500,3500,DESPESAS COM ROUPAS DE MULHER,DESPESAS COM ROUPAS DE MULHER,4100,DESPESAS COM VIAGENS
3501,3501,"AGASALHO (CASACO, SUETER, ETC.) (MULHER)","AGASALHO (CASACO, SUETER, ETC.) (MULHER)",4101,ÔNIBUS URBANO (VIAGEM)
3501,3501,CASACO (MULHER),"AGASALHO (CASACO, SUETER, ETC.) (MULHER)",4102,TREM (VIAGEM)
3501,3501,SUETER (MULHER),"AGASALHO (CASACO, SUETER, ETC.) (MULHER)",4103,AVIÃO (VIAGEM)
3501,3501,PULOVER (MULHER),"AGASALHO (CASACO, SUETER, ETC.) (MULHER)",4104,NAVIO (VIAGEM)
3501,3501,CACHECOL (MULHER),"AGASALHO (CASACO, SUETER, ETC.) (MULHER)",4105,CONBUSTÍVEL DE VEÍCULO (VIAGEM)
3501,3501,JAQUETA (MULHER),"AGASALHO (CASACO, SUETER, ETC.) (MULHER)",4106,ALIMENTAÇÃO (VIAGEM)
3501,3501,ECHARPE (MULHER),"AGASALHO (CASACO, SUETER, ETC.) (MULHER)",4107,HOSPEDAGEM (VIAGEM)
3502,3502,BERMUDA E SHORT (MULHER),BERMUDA E SHORT (MULHER),4108,EXCURSÃO (EXCETO ESCOLAR).(VIAGEM)
3502,3502,SHORT (MULHER),BERMUDA E SHORT (MULHER),4109,GARAGEM (VIAGEM)
3502,3502,BERMUDA (MULHER),BERMUDA E SHORT (MULHER),4110,ALUGUEL DE VEÍCULO (VIAGEM)
3503,3503,BLUSA (MULHER),BLUSA (MULHER),4111,TAXI (VIAGEM)
3503,3503,BLUSA OU CAMISA (MULHER),BLUSA (MULHER),4112,BARCO (VIAGEM)
3503,3503,CAMISA (MULHER),BLUSA (MULHER),4113,PEDAGIO (VIAGEM)
3503,3503,BATA (MULHER),BLUSA (MULHER),4114,METRO (VIAGEM)
3504,3504,CALÇA COMPRIDA (MULHER),CALÇA COMPRIDA (MULHER),4115,CAMINHÃO (VIAGEM)
3505,3505,CALCINHA E SUTIÃ (MULHER),CALCINHA E SUTIÃ (MULHER),4116,AUTOMÓVEL UTILITARIO (VIAGEM)
3505,3505,SUTIÃ (MULHER),CALCINHA E SUTIÃ (MULHER),4117,COLONIA DE FÉRIAS (VIAGEM)
3505,3505,ANAGUA (MULHER),CALCINHA E SUTIÃ (MULHER),4118,TAXA ALFANDEGARIA (VIAGEM)
3505,3505,MODELADOR (MULHER),CALCINHA E SUTIÃ (MULHER),4119,GUARDA-VOLUMES (VIAGEM)
3506,3506,CAMISETA E COLLANT (MULHER),CAMISETA E COLLANT (MULHER),4120,ÔNIBUS-INTERMUNICIPAL (VIAGEM)
3506,3506,COLLANT (MULHER),CAMISETA E COLLANT (MULHER),4121,ÔNIBUS-INTERNACIONAL (VIAGEM)
3506,3506,MALHA PARA GINASTICA,CAMISETA E COLLANT (MULHER),4122,ÔNIBUS-INTERESTADUAL (VIAGEM)
3507,3507,"CAMISOLA, PIJAMA E ROBE (MULHER)","CAMISOLA, PIJAMA E ROBE (MULHER)",4123,FERRY-BOAT (VIAGEM)
3507,3507,PIJAMA (MULHER),"CAMISOLA, PIJAMA E ROBE (MULHER)",4124,CARREGADOR DE BAGAGEM (VIAGEM)
3507,3507,ROBE (MULHER),"CAMISOLA, PIJAMA E ROBE (MULHER)",4198,AGREGADO 26
3507,3507,ROUPÃO (MULHER),"CAMISOLA, PIJAMA E ROBE (MULHER)",4200,DESPESAS COM SERVIÇOS DE ASSISTENCIA A SAÚDE
3508,3508,CONJUNTOS ESPORTIVOS (MULHER),CONJUNTO ESPORTIVO (MULHER),4201,CONSULTA MÉDICA
3508,3508,JOGGING (MULHER),CONJUNTO ESPORTIVO (MULHER),4202,CURANDEIRO E CURIOSO
3508,3508,TRAINNING (MULHER),CONJUNTO ESPORTIVO (MULHER),4203,"PROTESE E APARELHO DENTARIO (DENTADURA, PIVO, APARELHO ORTODONTICO, ETC.)"
3509,3509,LENÇO DE CABEÇA (MULHER),LENÇO DE CABEÇA (MULHER),4204,"TRATAMENTO DENTARIO (EXTRAÇÃO, OBTURAÇÃO, TRATAMENTO DE CANAL COLO JAQUETA, ETC.)"
3510,3510,MACACÃO (MULHER),MACACÃO (MULHER),4205,"PROFISSIONAIS DE SAÚDE (CIRURGIÃO, OBSTETRA, ANESTESISTA, ETC.) PARA CIRURGIA E PARTO"
3510,3510,JARDINEIRA (MULHER),MACACÃO (MULHER),4206,HOSPITALIZAÇÃO
3511,3511,MAIO E BIQUINI (MULHER),MAIÔ E BIQUINI (MULHER),4207,ELETRODIAGNOSTICO
3511,3511,BIQUINI (MULHER),MAIÔ E BIQUINI (MULHER),4208,EXAME DE LABORATÓRIO
3512,3512,MEIAS (MULHER),MEIAS (MULHER),4209,RADIOGRAFIA
3513,3513,SAIA (MULHER),SAIA (MULHER),4210,"CAUTERIZAÇÃO, CURATATIVO, NEBULIZAÇÃO, VACINAÇÃO E OUTROS TRATAMENTOS AMBULATORIAIS"
3514,3514,VESTIDO (MULHER),VESTIDO (MULHER),4211,ARMAÇÃO DE ÓCULOS
3515,3515,LENCINHO (MULHER),LENCINHO (MULHER),4212,ARTIGOS ORTOPÉDICOS E OUTROS ARTIGOS MÉDICOS
3516,3516,"LUVA DE COURO, MALHA, TECIDO (MULHER)","LUVA DE COURO, MALHA, TECIDO (MULHER)",4213,ALUGUEL DE APARELHOS MÉDICOS
3517,3517,COMBINAÇÃO (MULHER),COMBINAÇÃO (MULHER),4214,SEGURO SAÚDE
3518,3518,GORRO (MULHER),GORRO (MULHER),4215,"OUTROS TRATAMENTOS (PSICOLOGICOS, FISIOTERATIPOS, MASSAGEM, ETC.)"
3519,3519,ALUGUEL DE ROUPA (MULHER),ALUGUEL DE ROUPA (MULHER),4216,ENFERMEIRA
3520,3520,CINTA (MULHER),CINTA (MULHER),4217,CONSERTO E REPARO DE ARTIGO E APARELHO MEDICO
3521,3521,SAIDA DE PRAIA (MULHER),SAIDA DE PRAIA (MULHER),4218,ACOMPANHANTE DE QUARTO HOSPITALAR
3522,3522,PONCHO DE LÃ,PONCHO DE LÃ (MULHER),4219,AMBULANCIA (REMOÇÃO)
3523,3523,CAPA DE CHUVA (MULHER),CAPA DE CHUVA (MULHER),4220,RAIO LASER (APLICAÇÃO)
3524,3524,SLACK (MULHER),SLACK (MULHER),4221,EXAMES EM POSTOS OU PROFISSIONAIS VOLANTES
3525,3525,"VESTIMENTOS DE NOIVA (VESTIDO, GRINALDA)","VESTIMENTO DE NOIVA (VESTIDO, GRINALDA) (MULHER)",4222,SANGUE HUMANO
3525,3525,VESTIDO (VESTIMENTO DE NOIVA),"VESTIMENTO DE NOIVA (VESTIDO, GRINALDA) (MULHER)",4223,FOTOGRAFIA RELATIVA A CIRURGIA
3525,3525,GRINALDA (VESTIMENTO DE NOIVA),"VESTIMENTO DE NOIVA (VESTIDO, GRINALDA) (MULHER)",4225,MENSALIDADE DE CLINICA
3525,3525,ARRANJO PARA CABELO,"VESTIMENTO DE NOIVA (VESTIDO, GRINALDA) (MULHER)",4226,PLANO DE SAÚDE
3526,3526,CAMISA (UNIFORME PARA ESPORTE) (MULHER),CAMISA (UNIFORME DE ESPORTE) (MULHER),4227,LENTE DE ÓCULOS (DE GRAU)
3527,3527,CALÇÃO (UNIFORME PARA ESPORTE) (MULHER),CALÇÃO (UNIFORME DE ESPORTE) (MULHER),4228,LENTE DE CONTATO
3528,3528,MEIÃO (UNIFORME PARA ESPORTE) (MULHER),MEIÃO (UNIFORME DE ESPORTE) (MULHER),4229,OXIGÊNIO (DESPESA COM SAÚDE)
3529,3529,FANTASIA (MULHER),FANTASIA (MULHER),4230,EXAME PREVENTIVO DE CANCER
3530,3530,BUSTIE (MULHER),BUSTIE (MULHER),4231,PLANO ODONTOLÓGICO
3531,3531,MACACÃO PARA MOTOQUEIRA (MULHER),MACACÃO DE MOTOQUEIRO (MULHER),4232,EXAME ERGOMÉTRICOO
3532,3532,POLAINAS (MULHER),POLAINAS (MULHER),4233,EXAME AUDIOMÉTRICO
3532,3532,CANELEIRA (POLAINA) (MULHER),POLAINAS (MULHER),4234,LENTE INTRAOCULAR
3533,3533,CONJUNTO DE SAIA E BLUSA OU CAMISA (MULHER),CONJUNTO DE SAIA E BLUSA (MULHER),4298,AGREGADO1
3534,3534,CONJUNTO DE SHORT E BLUSA OU CAMISA (MULHER),CONJUNTO DE SHORT E BLUSA (MULHER),4300,DESPESAS COM ACESSORIOS E MANUTENÇÃO DE VEÍCULO
3535,3535,BLAZER (MULHER),BLAZER (MULHER),4301,LAVAGEM E LUBRIFICAÇÃO
3536,3536,CONJUNTO DE SAIA E BLAZER (MULHER),CONJUNTO DE SAIA E BLAZER (MULHER),4302,ÓLEO LUBRIFICANTE (COMPLEMENTAÇÃO OU TROCA) DE VEÍCULO
3537,3537,TERNO OU TERNINHO (MULHER),TERNO OU TERNINHO (MULHER),4303,PEÇA ELÉTRICA OU MECÂNICA DE VEÍCULO
3538,3538,MACAQUITO (MULHER),MACAQUITO (MULHER),4304,CAMARA E PNEU
3538,3538,MACAQUINHO (MULHER),MACAQUITO (MULHER),4305,MÃO-DE-OBRA DE CONSERTO DE VEÍCULO
3539,3539,CONJUNTO DE CALÇA E BLUSA OU CAMISA (MULHER),CONJUNTO DE CALÇA E BLUSA (MULHER),4306,CONSERTO DE VEÍCULO (PEÇA + MÃO-DE-OBRA)
3540,3540,LENÇO DE PESCOÇO (MULHER),LENÇO DE PESCOÇO (MULHER),4307,BATERIA DE VEÍCULO
3541,3541,CALÇA PLASTICA (MULHER),CALÇA PLÁSTICA (MULHER),4308,"OUTRAS PEÇAS E ACESSÓRIOS (RETROVISOR, TAPETE, BUZINA, ETC ) DE VEICULOS"
3542,3542,UNIFORME PARA TRABALHO,UNIFORME DE TRABALHO (MULHER),4309,RADIO (VEÍCULO)
3543,3543,COLETE (MULHER),COLETE (MULHER),4310,TOCA-FITA (VEÍCULO)
3544,3544,CONJUNTO DE CALÇA E JAQUETA (MULHER),CONJUNTO DE CALÇA E JAQUETA (MULHER),4311,AR CONDICIONADO (VEÍCULO)
3598,3598,AGREGADO,AGREGADO (MULHER),4312,ADITIVO (VEÍCULO)
3600,3600,DESPESAS COM ROUPAS DE CRIANÇA ATE 14 ANOS,DESPESAS COM ROUPAS DE CRIANÇA ATE 14 ANOS,4313,REBOQUE
3601,3601,"AGASALHO (CASACO, SUETER, ETC.) (CRIANÇA)","AGASALHO (CASACO, SUETER, ETC.) (CRIANÇA)",4314,ESTOPA
3601,3601,SUETER (CRIANÇA),"AGASALHO (CASACO, SUETER, ETC.) (CRIANÇA)",4315,SHAMPU (VEÍCULO)
3601,3601,JAQUETA (CRIANÇA),"AGASALHO (CASACO, SUETER, ETC.) (CRIANÇA)",4316,LIMPA-PARA-BRISA
3601,3601,PULOVER (CRIANÇA),"AGASALHO (CASACO, SUETER, ETC.) (CRIANÇA)",4317,PINTURA (MATERIAL + MÃO-DE-OBRA) DE VEÍCULO
3601,3601,CACHECOL (CRIANÇA),"AGASALHO (CASACO, SUETER, ETC.) (CRIANÇA)",4318,CERA
3601,3601,CASACO (CRIANÇA),"AGASALHO (CASACO, SUETER, ETC.) (CRIANÇA)",4319,CAPACETE DE MOTOQUEIRO
3602,3602,BERMUDA E SHORT (CRIANÇA),BERMUDA E SHORT (CRIANÇA),4320,TINTA (VEÍCULO)
3602,3602,SHORT (CRIANÇA),BERMUDA E SHORT (CRIANÇA),4321,CARGA DE BATERIA
3602,3602,BERMUDA (CRIANÇA),BERMUDA E SHORT (CRIANÇA),4322,GAS DE AR CONDICIONADO (VEÍCULO)
3603,3603,BLUSA OU CAMISA (CRIANÇA),BLUSA OU CAMISA (CRIANÇA),4323,LIXA DE FERRO (VEÍCULO)
3603,3603,CAMISA (CRIANÇA),BLUSA OU CAMISA (CRIANÇA),4324,TELEVISÃO (VEÍCULO)
3603,3603,BLUSA (CRIANÇA),BLUSA OU CAMISA (CRIANÇA),4325,CAROCERIA DE CAMIONETA
3604,3604,CALÇA COMPRIDA (CRIANÇA),CALÇA COMPRIDA (CRIANÇA),4326,SOLVENTE (VEÍCULO)
3605,3605,"CALÇÃO, SUNGA, MAIO, BIQUINI E TANGA (CRIANÇA)","CALÇÃO, SUNGA, MAIO, BIQUINI, TANGA (CRIANÇA)",4327,MOTOR DE AUTOMÓVEL
3605,3605,SUNGA (CRIANÇA),"CALÇÃO, SUNGA, MAIO, BIQUINI, TANGA (CRIANÇA)",4328,MOTOR DE LANCHA
3605,3605,MAIO (CRIANÇA),"CALÇÃO, SUNGA, MAIO, BIQUINI, TANGA (CRIANÇA)",4329,AMPLIFICADOR (VEICULO)
3605,3605,BIQUINI (CRIANÇA),"CALÇÃO, SUNGA, MAIO, BIQUINI, TANGA (CRIANÇA)",4330,MASSA DE LANTERNAGEM
3605,3605,TANGA (CRIANÇA),"CALÇÃO, SUNGA, MAIO, BIQUINI, TANGA (CRIANÇA)",4331,ESTOFAMENTO DE VEICULO
3606,3606,CALCINHA E SUTIÃ (CRIANÇA),CALCINHA E SUTIÃ (CRIANÇA),4332,FLUIDO DE FREIO
3606,3606,SUTIÃ (CRIANÇA),CALCINHA E SUTIÃ (CRIANÇA),4333,MOTOR DE MOTOCICLETA
3607,3607,CAMISETA (CRIANÇA),CAMISETA E COLLANT (CRIANÇA),4334,CD PLAYER PARA VEICULO
