0,1,2,3,4,5,6,7,8,9,10,11,12,13
1995,Despesas diversas (DDI),Despesas_diversas,Servicos_profissionais,4401:4418,Despesas_diversas,Servicos_profissionais,Codigo  %in% c(,4401:4418,"), """,40004,""",",Servicos_profissionais,40004
1995,Despesas diversas (DDI),Despesas_diversas,Imoveis_de_uso_ocasional,"4702:4704, 4706:4708, 4713, 4796",Despesas_diversas,Imoveis_de_uso_ocasional,Codigo  %in% c(,"4702:4704, 4706:4708, 4713, 4796","), """,40005,""",",Imoveis_de_uso_ocasional,40005
1995,Despesas diversas (DDI),Despesas_diversas,Outras_despesas_diversas,"1204, 1220, 1301:1304, 1306:1308, 1310:1312, 1315:1319, 1398, 1640, 3206:3208, 3210:3211, 3707, 3722, 4002, 4005:4007, 4009, 4011, 4022:4023, 4025:4026, 4029:4031, 4034:4036, 4038, 4042:4043, 4049, 4069, 4098, 4498, 9591:9594, 9599",Despesas_diversas,Outras_despesas_diversas,Codigo  %in% c(,"1204, 1220, 1301:1304, 1306:1308, 1310:1312, 1315:1319, 1398, 1640, 3206:3208, 3210:3211, 3707, 3722, 4002, 4005:4007, 4009, 4011, 4022:4023, 4025:4026, 4029:4031, 4034:4036, 4038, 4042:4043, 4049, 4069, 4098, 4498, 9591:9594, 9599","), """,40006,""",",Outras_despesas_diversas,40006
1995,Despesas diversas (DDI),Outras_despesas_correntes,Impostos,"1014, 1022:1023, 4705, 4711:4712, 4714, 4838, 4846, 5001:5002, 5004, 5009, 5701:5706, 5801:5806",Outras_despesas_correntes,Impostos,Codigo  %in% c(,"1014, 1022:1023, 4705, 4711:4712, 4714, 4838, 4846, 5001:5002, 5004, 5009, 5701:5706, 5801:5806","), """,41001,""",",Impostos,41001
1995,Despesas diversas (DDI),Outras_despesas_correntes,Contribuicoes_trabalhistas,"1951:1980, 1998, 4801, 4818, 4826, 4839, 5601:5606",Outras_despesas_correntes,Contribuicoes_trabalhistas,Codigo  %in% c(,"1951:1980, 1998, 4801, 4818, 4826, 4839, 5601:5606","), """,41002,""",",Contribuicoes_trabalhistas,41002
1995,Despesas diversas (DDI),Outras_despesas_correntes,Servicos_bancarios,"4809:4810, 4833:4837, 4848, 4861",Outras_despesas_correntes,Servicos_bancarios,Codigo  %in% c(,"4809:4810, 4833:4837, 4848, 4861","), """,41003,""",",Servicos_bancarios,41003
1995,Despesas diversas (DDI),Outras_despesas_correntes,Pensoes_mesadas_e_doacoes,"4802, 4804:4805, 4821:4824, 4840, 4843, 5011",Outras_despesas_correntes,Pensoes_mesadas_e_doacoes,Codigo  %in% c(,"4802, 4804:4805, 4821:4824, 4840, 4843, 5011","), """,41004,""",",Pensoes_mesadas_e_doacoes,41004
1995,Despesas diversas (DDI),Outras_despesas_correntes,Previdencia_privada,"4806, 5311:5312",Outras_despesas_correntes,Previdencia_privada,Codigo  %in% c(,"4806, 5311:5312","), """,41005,""",",Previdencia_privada,41005
1995,Despesas diversas (DDI),Outras_despesas_correntes,Outras_despesas,"4807:4808, 4814, 4817, 4819, 4825, 4828:4832, 4841, 4898",Outras_despesas_correntes,Outras_despesas,Codigo  %in% c(,"4807:4808, 4814, 4817, 4819, 4825, 4828:4832, 4841, 4898","), """,41006,""",",Outras_despesas,41006
1995,Despesas diversas (DDI),Aumento_do_ativo,Imovel_aquisicao,"1201:1202, 4701",Aumento_do_ativo,Imovel_aquisicao,Codigo  %in% c(,"1201:1202, 4701","), """,42001,""",",Imovel_aquisicao,42001
1995,Despesas diversas (DDI),Aumento_do_ativo,Imovel_reforma,"0801:0873, 0898",Aumento_do_ativo,Imovel_reforma,Codigo  %in% c(,"0801:0873, 0898","), """,42002,""",",Imovel_reforma,42002
1995,Despesas diversas (DDI),Aumento_do_ativo,Outros_investimentos,"1639, 1673, 1689, 4609, 4710, 4820, 4842",Aumento_do_ativo,Outros_investimentos,Codigo  %in% c(,"1639, 1673, 1689, 4609, 4710, 4820, 4842","), """,42003,""",",Outros_investimentos,42003
1995,Despesas diversas (DDI),Diminuicao_do_passivo,Emprestimo_e_carne,"4811:4812, 4815, 4827",Diminuicao_do_passivo,Emprestimo_e_carne,Codigo  %in% c(,"4811:4812, 4815, 4827","), """,43001,""",",Emprestimo_e_carne,43001
1995,Despesas diversas (DDI),Diminuicao_do_passivo,Prestacao_de_imovel,"1007, 1017",Diminuicao_do_passivo,Prestacao_de_imovel,Codigo  %in% c(,"1007, 1017","), """,43002,""",",Prestacao_de_imovel,43002
1995,Rendimentos (REN),Rendimento_do_trabalho,Empregado,"5301:5304, 5331:5333, 5401:5402, 5445, 5447",Rendimento_do_trabalho,Empregado,Codigo  %in% c(,"5301:5304, 5331:5333, 5401:5402, 5445, 5447","), """,44001,""",",Empregado,44001
1995,Rendimentos (REN),Rendimento_do_trabalho,Empregador,5304,Rendimento_do_trabalho,Empregador,Codigo  %in% c(,5304,"), """,44002,""",",Empregador,44002
1995,Rendimentos (REN),Rendimento_do_trabalho,Conta_propria,5306,Rendimento_do_trabalho,Conta_propria,Codigo  %in% c(,5306,"), """,44003,""",",Conta_propria,44003
1995,Rendimentos (REN),Transferencia,Aposentadoria_prev_publica,"5311, 5429",Transferencia,Aposentadoria_prev_publica,Codigo  %in% c(,"5311, 5429","), """,45001,""",",Aposentadoria_prev_publica,45001
1995,Rendimentos (REN),Transferencia,Aposentadoria_prev_privada,"5312, 5440, 5457",Transferencia,Aposentadoria_prev_privada,Codigo  %in% c(,"5312, 5440, 5457","), """,45002,""",",Aposentadoria_prev_privada,45002
1995,Rendimentos (REN),Transferencia,Bolsa_de_estudo,5313,Transferencia,Bolsa_de_estudo,Codigo  %in% c(,5313,"), """,45003,""",",Bolsa_de_estudo,45003
1995,Rendimentos (REN),Transferencia,Pensao_aliment_mesada_doacao,5314,Transferencia,Pensao_aliment_mesada_doacao,Codigo  %in% c(,5314,"), """,45004,""",",Pensao_aliment_mesada_doacao,45004
1995,Rendimentos (REN),Transferencia,Transferencias_transitorias,"5335:5339, 5341, 5405:5407, 5412:5413, 5423:5424, 5426:5428, 5432, 5436, 5438, 5443",Transferencia,Transferencias_transitorias,Codigo  %in% c(,"5335:5339, 5341, 5405:5407, 5412:5413, 5423:5424, 5426:5428, 5432, 5436, 5438, 5443","), """,45005,""",",Transferencias_transitorias,45005
1995,Rendimentos (REN),Rendimento_de_aluguel,Aluguel_de_bens_imoveis,5321,Rendimento_de_aluguel,Aluguel_de_bens_imoveis,Codigo  %in% c(,5321,"), """,46001,""",",Aluguel_de_bens_imoveis,46001
1995,Rendimentos (REN),Rendimento_de_aluguel,Aluguel_de_bens_moveis,5322,Rendimento_de_aluguel,Aluguel_de_bens_moveis,Codigo  %in% c(,5322,"), """,46002,""",",Aluguel_de_bens_moveis,46002
1995,Rendimentos (REN),Outros_rendimentos,Vendas_esporadicas,"5408:5409, 5416, 5444, 5448:5452, 5491",Outros_rendimentos,Vendas_esporadicas,Codigo  %in% c(,"5408:5409, 5416, 5444, 5448:5452, 5491","), """,47001,""",",Vendas_esporadicas,47001
1995,Rendimentos (REN),Outros_rendimentos,Emprestimos,"5414, 5425, 5431",Outros_rendimentos,Emprestimos,Codigo  %in% c(,"5414, 5425, 5431","), """,47002,""",",Emprestimos,47002
1995,Rendimentos (REN),Outros_rendimentos,Aplicacoes_de_capital,"5415, 5435, 5446",Outros_rendimentos,Aplicacoes_de_capital,Codigo  %in% c(,"5415, 5435, 5446","), """,47003,""",",Aplicacoes_de_capital,47003
1995,Rendimentos (REN),Outros_rendimentos,Outros_renda,"5403:5404, 5410, 5430, 5434, 5439, 5441, 5453:5456, 5458:5459, 5492, 5497, 5514",Outros_rendimentos,Outros_renda,Codigo  %in% c(,"5403:5404, 5410, 5430, 5434, 5439, 5441, 5453:5456, 5458:5459, 5492, 5497, 5514","), """,47004,""",",Outros_renda,47004
1995,Rendimento_nao_monetario,Rendimento_nao_monetario,Rendimento_nao_monetario,,Rendimento_nao_monetario,Rendimento_nao_monetario,Codigo  %in% c(,0,"), """,Rendimento_nao_monetario,""",",,
