0,1,2,3,4,5,6,7,8,9,10,11,21,23,24,25,26
Ano,Quadro_H,Desc_Quadro,Codigo,Codigo_numero,Desc,,ProcV87,zoom,MelhorChute,Harmo,Descr,,,,,
1995,08,"QUADRO 8 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Período de Referência de 90 Dias;",0804,804,MADEIRA E TACO,,,32001,32001,32001,Manutencao_do_lar,0804,,,,
1995,08,"QUADRO 8 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Período de Referência de 90 Dias;",0805,805,CIMENTO,,31001,32001,31001,32001,Manutencao_do_lar,0805,,,,
1995,08,"QUADRO 8 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Período de Referência de 90 Dias;",0806,806,TIJOLO,,,32001,32001,32001,Manutencao_do_lar,0806,,,,
1995,08,"QUADRO 8 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Período de Referência de 90 Dias;",0807,807,VIDRO,,43002,32001,43002,43002,Prestacao_de_imovel,0807,,,,
1995,08,"QUADRO 8 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Período de Referência de 90 Dias;",0808,808,TINTA,,,32001,32001,32001,Manutencao_do_lar,0808,,,,
1995,08,"QUADRO 8 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Período de Referência de 90 Dias;",0809,809,MATERIAL DE PINTURA EM GERAL,,,32001,32001,32001,Manutencao_do_lar,0809,,,,
1995,08,"QUADRO 8 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Período de Referência de 90 Dias;",0810,810,"TORNEIRA, CANO E MATERIAL HIDRÁULICO EM GERAL",,40006,32001,40006,40006,Outras_despesas_diversas,0810,,,,
1995,08,"QUADRO 8 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Período de Referência de 90 Dias;",0811,811,"FERRAGENS (FECHADURA, FERRO, ARAME, PREGO, ETC.)",,,32001,32001,32001,Manutencao_do_lar,0811,,,,
1995,08,"QUADRO 8 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Período de Referência de 90 Dias;",0812,812,FIO E MATERIAL ELÉTRICO EM GERAL,,40006,32001,40006,40006,Outras_despesas_diversas,0812,,,,
1995,08,"QUADRO 8 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Período de Referência de 90 Dias;",0813,813,"MÃO-DE-OBRA (PEDREIRO, MARCENEIRO, ELETRICISTA, ETC.)",,,32001,32001,32001,Manutencao_do_lar,0813,,,,
1995,08,"QUADRO 8 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Período de Referência de 90 Dias;",0814,814,"DEDETIZAÇÃO, DESRATIZAÇÃO, DESINSETIZAÇÃO",,32001,32001,32001,32001,Manutencao_do_lar,0814,,,,
1995,08,"QUADRO 8 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Período de Referência de 90 Dias;",0815,815,"VITRIFICAÇÃO (SINTECO, POLIURETANO, ETC.)",,,32001,32001,32001,Manutencao_do_lar,0815,,,,
1995,08,"QUADRO 8 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Período de Referência de 90 Dias;",0816,816,REFORMA OU OBRA POR EMPREITADA,,,32001,32001,32001,Manutencao_do_lar,0816,,,,
1995,08,"QUADRO 8 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Período de Referência de 90 Dias;",0817,817,"LINCENÇA PARA OBRA, PLANTA, DESEMBARAÇO DE DOCUMENTAÇÃO",,,32001,32001,32001,Manutencao_do_lar,0817,,,,
1995,08,"QUADRO 8 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Período de Referência de 90 Dias;",0818,818,"ARTIGO DE JARDINAGEM (PLANTA, TERRA, SEMENTES, XAXIM, SUPORTE DE VASO)",,,32001,32001,32001,Manutencao_do_lar,0818,,,,
1995,08,"QUADRO 8 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Período de Referência de 90 Dias;",0819,819,ALUGUEL DE CARRETO PARA MATERIAL DE CONSTRUÇÃO,,,32001,32001,32001,Manutencao_do_lar,0819,,,,
1995,08,"QUADRO 8 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Período de Referência de 90 Dias;",0820,820,CAIXA DE CORREIO,,,32001,32001,32001,Manutencao_do_lar,0820,,,,
1995,08,"QUADRO 8 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Período de Referência de 90 Dias;",0821,821,LAJE PRE-MOLDADA,,,32001,32001,32001,Manutencao_do_lar,0821,,,,
1995,08,"QUADRO 8 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Período de Referência de 90 Dias;",0822,822,"AREIA, TERRA, BARRO, SAIBRO, CASCALHO, ETC.",,,32001,32001,32001,Manutencao_do_lar,0822,,,,
1995,08,"QUADRO 8 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Período de Referência de 90 Dias;",0823,823,"PEDRA (BRITADA, MARROADA, PARALELEPÍPEDO, EM PÓ, ETC.)",,,32001,32001,32001,Manutencao_do_lar,0823,,,,
1995,08,"QUADRO 8 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Período de Referência de 90 Dias;",0824,824,PORTÃO,,,32001,32001,32001,Manutencao_do_lar,0824,,,,
1995,08,"QUADRO 8 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Período de Referência de 90 Dias;",0825,825,INPS DE OBRA,,,32001,32001,32001,Manutencao_do_lar,0825,,,,
1995,08,"QUADRO 8 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Período de Referência de 90 Dias;",0826,826,BASCULANTE,,,32001,32001,32001,Manutencao_do_lar,0826,,,,
1995,08,"QUADRO 8 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Período de Referência de 90 Dias;",0827,827,COLA (EXCETO DUREPOX),,,32001,32001,32001,Manutencao_do_lar,0827,,,,
1995,08,"QUADRO 8 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Período de Referência de 90 Dias;",0828,828,ARGAMASSA,,,32001,32001,32001,Manutencao_do_lar,0828,,,,
1995,08,"QUADRO 8 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Período de Referência de 90 Dias;",0829,829,"TELHA (BARRO, AMIANTO, FIBRA, ALUMINIO, ETC.)",,,32001,32001,32001,Manutencao_do_lar,0829,,,,
1995,08,"QUADRO 8 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Período de Referência de 90 Dias;",0830,830,SOLEIRA E PARAPEITO DE JANELA DE QUALQUER.MATERIAL,,,32001,32001,32001,Manutencao_do_lar,0830,,,,
1995,08,"QUADRO 8 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Período de Referência de 90 Dias;",0831,831,PEDRA MÁRMORE PARA PIA,,,32001,32001,32001,Manutencao_do_lar,0831,,,,
1995,08,"QUADRO 8 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Período de Referência de 90 Dias;",0832,832,CAIXA DÀGUA DE QUALQUER MATERIAL,,,32001,32001,32001,Manutencao_do_lar,0832,,,,
1995,08,"QUADRO 8 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Período de Referência de 90 Dias;",0833,833,GRADE DE FERRO,,,32001,32001,32001,Manutencao_do_lar,0833,,,,
1995,08,"QUADRO 8 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Período de Referência de 90 Dias;",0834,834,BLOCO DE CIMENTO,,,32001,32001,32001,Manutencao_do_lar,0834,,,,
