0,1,2,3,4,5,6,9,10,11,18
,,,,,,,CodProd,Cod_harmo,Des_Harmo,
1987,09,QUADRO 9 - Despesas do Domicilio Principal com Outros Serviços de Utilidade Pública e Habitação no Periodo de Referência de 6 Meses;,904,MUDANÇA,31007,Outros_servicos_etc,1005,42002,Imovel_reforma,0904
1987,09,QUADRO 9 - Despesas do Domicilio Principal com Outros Serviços de Utilidade Pública e Habitação no Periodo de Referência de 6 Meses;,905,"SEGUROS SOBRE O IMOVEL (INCENDIO, ROUBO, ETC.)",31007,Outros_servicos_etc,1006,42002,Imovel_reforma,0905
1987,09,QUADRO 9 - Despesas do Domicilio Principal com Outros Serviços de Utilidade Pública e Habitação no Periodo de Referência de 6 Meses;,905,SEGURO CONTRA ROUBO DO IMOVEL,31007,Outros_servicos_etc,1007,42002,Imovel_reforma,0905
1987,09,QUADRO 9 - Despesas do Domicilio Principal com Outros Serviços de Utilidade Pública e Habitação no Periodo de Referência de 6 Meses;,905,SEGURO CONTRA INCENDIO DO IMOVEL,31007,Outros_servicos_etc,1008,42002,Imovel_reforma,0905
1987,09,QUADRO 9 - Despesas do Domicilio Principal com Outros Serviços de Utilidade Pública e Habitação no Periodo de Referência de 6 Meses;,906,"TAXAS (COLETA DE LIXO, PREVENÇÃO E EXTINÇÃO DE INCENDIO, SEGURANÇA, ETC.)",31007,Outros_servicos_etc,1009,42002,Imovel_reforma,0906
1987,09,QUADRO 9 - Despesas do Domicilio Principal com Outros Serviços de Utilidade Pública e Habitação no Periodo de Referência de 6 Meses;,906,TAXA DE COLETA DE LIXO,31007,Outros_servicos_etc,1010,42002,Imovel_reforma,0906
1987,09,QUADRO 9 - Despesas do Domicilio Principal com Outros Serviços de Utilidade Pública e Habitação no Periodo de Referência de 6 Meses;,906,TAXA DE PREVENÇÃO E EXTINÇÃO DE INCENDIO,31007,Outros_servicos_etc,1011,42002,Imovel_reforma,0906
1987,09,QUADRO 9 - Despesas do Domicilio Principal com Outros Serviços de Utilidade Pública e Habitação no Periodo de Referência de 6 Meses;,906,TAXA DE SEGURANÇA,31007,Outros_servicos_etc,1012,42002,Imovel_reforma,0906
1987,09,QUADRO 9 - Despesas do Domicilio Principal com Outros Serviços de Utilidade Pública e Habitação no Periodo de Referência de 6 Meses;,906,TAXA DE ILUMINAÇÃO PUBLICA,31007,Outros_servicos_etc,1013,42002,Imovel_reforma,0906
1987,09,QUADRO 9 - Despesas do Domicilio Principal com Outros Serviços de Utilidade Pública e Habitação no Periodo de Referência de 6 Meses;,906,TAXA DE CONSERVAÇÃO URBANA,31007,Outros_servicos_etc,1014,42002,Imovel_reforma,0906
1987,09,QUADRO 9 - Despesas do Domicilio Principal com Outros Serviços de Utilidade Pública e Habitação no Periodo de Referência de 6 Meses;,906,TAXA DE LIXO,31007,Outros_servicos_etc,1015,42002,Imovel_reforma,0906
1987,09,QUADRO 9 - Despesas do Domicilio Principal com Outros Serviços de Utilidade Pública e Habitação no Periodo de Referência de 6 Meses;,906,TAXA DE ASFALTAMENTO,31007,Outros_servicos_etc,1016,42002,Imovel_reforma,0906
1987,09,QUADRO 9 - Despesas do Domicilio Principal com Outros Serviços de Utilidade Pública e Habitação no Periodo de Referência de 6 Meses;,906,ASFALTAMENTO (TAXA),31007,Outros_servicos_etc,1017,42002,Imovel_reforma,0906
1987,09,QUADRO 9 - Despesas do Domicilio Principal com Outros Serviços de Utilidade Pública e Habitação no Periodo de Referência de 6 Meses;,907,TAXA DE OCUPAÇÃO DE IMOVEL,31007,Outros_servicos_etc,1018,42002,Imovel_reforma,0907
1987,09,QUADRO 9 - Despesas do Domicilio Principal com Outros Serviços de Utilidade Pública e Habitação no Periodo de Referência de 6 Meses;,908,TAXA DE INSTALAÇÃO DE RELOGIO D'AGUA,31007,Outros_servicos_etc,1019,42002,Imovel_reforma,0908
1987,09,QUADRO 9 - Despesas do Domicilio Principal com Outros Serviços de Utilidade Pública e Habitação no Periodo de Referência de 6 Meses;,908,INSTALAÇÃO DE RELOGIO D'AGUA (TAXA),31007,Outros_servicos_etc,1020,42002,Imovel_reforma,0908
1987,09,QUADRO 9 - Despesas do Domicilio Principal com Outros Serviços de Utilidade Pública e Habitação no Periodo de Referência de 6 Meses;,908,RELOGIO D'AGUA (TAXA DE INSTALAÇAO),31007,Outros_servicos_etc,1021,42002,Imovel_reforma,0908
1987,09,QUADRO 9 - Despesas do Domicilio Principal com Outros Serviços de Utilidade Pública e Habitação no Periodo de Referência de 6 Meses;,909,TAXA DE TRANSFERENCIA DE TELEFONE,31007,Outros_servicos_etc,1022,42002,Imovel_reforma,0909
1987,09,QUADRO 9 - Despesas do Domicilio Principal com Outros Serviços de Utilidade Pública e Habitação no Periodo de Referência de 6 Meses;,909,TRANSFERENCIA DE TELEFONE (TAXA),31007,Outros_servicos_etc,1023,42002,Imovel_reforma,0909
1987,09,QUADRO 9 - Despesas do Domicilio Principal com Outros Serviços de Utilidade Pública e Habitação no Periodo de Referência de 6 Meses;,910,"TAXA DE INSTALAÇÃO DE INTERFONE,TELEFONE",31007,Outros_servicos_etc,1024,42002,Imovel_reforma,0910
1987,09,QUADRO 9 - Despesas do Domicilio Principal com Outros Serviços de Utilidade Pública e Habitação no Periodo de Referência de 6 Meses;,910,INTERFONE (TAXA DE INSTALAÇÃO),31007,Outros_servicos_etc,1025,42002,Imovel_reforma,0910
1987,09,QUADRO 9 - Despesas do Domicilio Principal com Outros Serviços de Utilidade Pública e Habitação no Periodo de Referência de 6 Meses;,910,TELEFONE (TAXA DE INSTALAÇÃO),31007,Outros_servicos_etc,1026,42002,Imovel_reforma,0910
